2020-02-28 18:47:18 INFO  cn.com.alasky.StartApp 26 main - 启动应用
2020-02-28 18:51:12 INFO  cn.com.alasky.controller.LoginController 46 getLoginInfo - 新的登录(192.168.31.222): 11122223333
2020-02-28 18:51:14 INFO  cn.com.alasky.controller.LoginController 59 checkLogin - IP: 192.168.31.222 设备信息: [ Linux; Android 10; Redmi K20 ]
2020-02-28 18:51:26 INFO  cn.com.alasky.controller.LoginController 59 checkLogin - IP: 192.168.31.222 设备信息: [ Linux; Android 10; Redmi K20 ]
2020-02-28 18:51:26 INFO  cn.com.alasky.controller.admin.UserDataController 36 getUserData - 查看用户信息: IP: 192.168.31.222 设备信息: [ Linux; Android 10; Redmi K20 ]
2020-02-28 18:51:30 INFO  cn.com.alasky.controller.admin.PersonalDataController 50 getPersonalData - 查看个人信息: IP: 192.168.31.222 设备信息: [ Linux; Android 10; Redmi K20 ]
2020-02-28 18:51:36 INFO  cn.com.alasky.controller.admin.AssDataController 41 getAssData - 11122223333获取社团信息
2020-02-28 19:25:32 INFO  cn.com.alasky.controller.LoginController 59 checkLogin - IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:32 INFO  cn.com.alasky.controller.admin.UserDataController 36 getUserData - 查看用户信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:32 INFO  cn.com.alasky.controller.LoginController 59 checkLogin - IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:33 INFO  cn.com.alasky.controller.admin.UserDataController 36 getUserData - 查看用户信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:33 INFO  cn.com.alasky.controller.LoginController 59 checkLogin - IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:33 INFO  cn.com.alasky.controller.admin.UserDataController 36 getUserData - 查看用户信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:34 INFO  cn.com.alasky.controller.LoginController 59 checkLogin - IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:34 INFO  cn.com.alasky.controller.admin.UserDataController 36 getUserData - 查看用户信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-02-28 19:25:37 INFO  org.springframework.scheduling.concurrent.ExecutorConfigurationSupport 208 shutdown - Shutting down ExecutorService 'applicationTaskExecutor'
2020-02-28 19:25:37 INFO  com.zaxxer.hikari.HikariDataSource 350 close - HikariPool-1 - Shutdown initiated...
2020-02-28 19:25:37 INFO  com.zaxxer.hikari.HikariDataSource 352 close - HikariPool-1 - Shutdown completed.
